IdFuente,TipoFuente,FechaCarga
F46171,Archivo,2024-03-20
F46172,BaseDatos,2025-02-13
F46173,Archivo,2024-09-18
F46174,API,2024-03-23
F46175,BaseDatos,2024-10-26
F46176,Archivo,2025-08-13
F46177,Archivo,2025-07-20
F46178,Archivo,2024-08-09
F46179,Web,2024-08-03
F46180,API,2024-12-25
F46181,Archivo,2024-04-23
F46182,BaseDatos,2024-09-06
F46183,BaseDatos,2024-03-18
F46184,API,2023-11-22
F46185,Web,2025-01-19
F46186,Archivo,2025-07-31
F46187,BaseDatos,2024-09-25
F46188,Manual,2023-12-16
F46189,BaseDatos,2024-10-03
F46190,Archivo,2025-08-14
F46191,Web,2024-05-26
F46192,API,2024-09-05
F46193,BaseDatos,2024-07-12
F46194,Web,2025-04-13
F46195,Web,2025-04-20
F46196,Web,2023-12-21
F46197,API,2024-08-10
F46198,Archivo,2025-08-24
F46199,Archivo,2025-09-08
F46200,BaseDatos,2024-01-21
F46201,Web,2024-10-07
F46202,Manual,2024-08-17
F46203,API,2025-06-09
F46204,API,2025-01-28
F46205,Archivo,2025-04-25
F46206,Manual,2024-10-11
F46207,Manual,2024-09-14
F46208,API,2025-01-23
F46209,Manual,2025-05-20
F46210,Manual,2025-03-15
F46211,API,2023-11-27
F46212,BaseDatos,2025-03-23
F46213,Web,2023-12-04
F46214,Web,2023-10-24
F46215,Web,2024-12-07
F46216,Manual,2024-08-16
F46217,API,2024-02-21
F46218,Manual,2025-01-08
F46219,Archivo,2024-06-28
F46220,API,2024-02-26
F46221,Manual,2024-11-08
F46222,BaseDatos,2024-01-14
F46223,Manual,2025-07-18
F46224,Manual,2025-02-17
F46225,Web,2023-11-23
F46226,API,2025-09-08
F46227,Manual,2024-06-03
F46228,API,2024-05-14
F46229,Web,2025-08-04
F46230,Manual,2023-11-04
F46231,Web,2024-11-23
F46232,Manual,2023-11-22
F46233,Manual,2024-07-01
F46234,Manual,2024-06-02
F46235,Archivo,2025-06-29
F46236,API,2024-02-05
F46237,BaseDatos,2025-04-26
F46238,Manual,2025-05-21
F46239,BaseDatos,2024-10-12
F46240,Web,2024-12-23
F46241,API,2025-04-01
F46242,Manual,2023-11-20
F46243,API,2024-07-07
F46244,Archivo,2024-03-17
F46245,BaseDatos,2025-02-18
F46246,BaseDatos,2025-01-21
F46247,BaseDatos,2024-10-03
F46248,Manual,2023-11-04
F46249,Manual,2024-03-25
F46250,Manual,2024-07-07
F46251,Archivo,2025-04-24
F46252,Archivo,2023-12-16
F46253,Manual,2025-08-06
F46254,Archivo,2023-12-05
F46255,Archivo,2024-05-27
F46256,BaseDatos,2024-06-22
F46257,Web,2024-03-18
F46258,API,2024-01-11
F46259,Manual,2023-11-26
F46260,Archivo,2024-10-12
F46261,API,2024-10-20
F46262,Manual,2025-04-10
F46263,Manual,2024-11-17
F46264,Archivo,2024-04-06
F46265,Manual,2025-03-17
F46266,BaseDatos,2024-08-10
F46267,API,2025-05-28
F46268,BaseDatos,2025-02-23
F46269,BaseDatos,2025-05-15
F46270,BaseDatos,2025-02-26
F46271,API,2024-04-07
F46272,BaseDatos,2024-04-11
F46273,Web,2025-03-02
F46274,Manual,2024-08-29
F46275,API,2023-12-07
F46276,Web,2025-06-01
F46277,BaseDatos,2024-05-27
F46278,BaseDatos,2025-01-22
F46279,Web,2025-07-27
F46280,Web,2025-05-21
F46281,BaseDatos,2024-02-12
F46282,Manual,2024-01-15
F46283,Web,2024-04-12
F46284,API,2024-04-30
F46285,Manual,2024-08-06
F46286,Archivo,2023-12-11
F46287,Manual,2024-11-12
F46288,Web,2023-12-15
F46289,Web,2024-01-06
F46290,API,2023-11-11
F46291,Archivo,2025-02-16
F46292,BaseDatos,2025-07-11
F46293,Manual,2024-06-22
F46294,Manual,2024-11-29
F46295,API,2023-10-20
F46296,Archivo,2025-03-10
F46297,Archivo,2024-08-01
F46298,Archivo,2024-06-17
F46299,Web,2024-10-13
F46300,Archivo,2025-04-23
F46301,Web,2025-02-14
F46302,API,2025-01-02
F46303,Manual,2024-12-18
F46304,API,2024-08-12
F46305,Web,2023-10-11
F46306,API,2024-10-01
F46307,API,2024-01-12
F46308,API,2025-07-21
F46309,Archivo,2025-03-14
F46310,Manual,2024-02-18
F46311,BaseDatos,2024-11-28
F46312,Archivo,2023-11-11
F46313,BaseDatos,2024-03-22
F46314,Archivo,2025-06-20
F46315,Manual,2024-06-12
F46316,API,2024-08-31
F46317,Web,2025-07-28
F46318,API,2024-12-21
F46319,BaseDatos,2024-12-09
F46320,BaseDatos,2025-04-17
F46321,Archivo,2023-12-31
F46322,Archivo,2025-07-01
F46323,Web,2024-11-16
F46324,API,2024-12-20
F46325,API,2025-07-07
F46326,Manual,2025-02-16
F46327,Manual,2024-07-28
F46328,Manual,2024-04-03
F46329,API,2025-03-31
F46330,Manual,2024-06-19
F46331,Manual,2025-01-06
F46332,Web,2024-12-19
F46333,Manual,2023-11-29
F46334,BaseDatos,2025-03-01
F46335,Web,2024-05-24
F46336,API,2024-10-07
F46337,Web,2025-08-16
F46338,Web,2023-11-13
F46339,API,2023-12-04
F46340,BaseDatos,2025-05-18
F46341,BaseDatos,2024-08-21
F46342,Web,2024-01-04
F46343,Web,2024-03-23
F46344,API,2025-07-31
F46345,API,2024-02-05
F46346,Manual,2025-03-28
F46347,Manual,2024-03-20
F46348,API,2023-12-25
F46349,BaseDatos,2024-04-18
F46350,Manual,2024-09-27
F46351,Web,2024-08-20
F46352,BaseDatos,2023-12-08
F46353,Archivo,2023-10-13
F46354,Archivo,2025-09-22
F46355,API,2025-02-05
F46356,API,2024-04-27
F46357,BaseDatos,2025-05-12
F46358,Archivo,2024-05-18
F46359,API,2024-09-28
F46360,BaseDatos,2024-12-03
F46361,BaseDatos,2025-09-19
F46362,Manual,2023-12-03
F46363,API,2023-11-29
F46364,API,2025-07-07
F46365,BaseDatos,2024-03-20
F46366,Web,2025-08-30
F46367,Archivo,2025-01-30
F46368,BaseDatos,2025-05-01
F46369,BaseDatos,2025-08-31
F46370,Web,2025-07-16
F46371,Web,2025-05-04
F46372,API,2023-11-08
F46373,BaseDatos,2025-05-06
F46374,Web,2025-03-16
F46375,BaseDatos,2025-06-20
F46376,API,2023-12-09
F46377,BaseDatos,2025-09-04
F46378,API,2025-06-01
F46379,Web,2023-12-30
F46380,Archivo,2024-10-16
F46381,API,2025-07-11
F46382,Manual,2024-10-03
F46383,Manual,2024-03-03
F46384,Archivo,2024-01-04
F46385,BaseDatos,2025-03-27
F46386,BaseDatos,2024-03-08
F46387,Web,2025-02-21
F46388,Web,2024-04-08
F46389,BaseDatos,2025-05-07
F46390,Manual,2024-08-12
F46391,BaseDatos,2024-12-17
F46392,Archivo,2024-02-28
F46393,Manual,2025-02-05
F46394,BaseDatos,2024-03-04
F46395,API,2024-10-04
F46396,Web,2024-09-29
F46397,BaseDatos,2024-09-07
F46398,API,2024-07-13
F46399,Archivo,2025-07-29
F46400,Archivo,2025-08-29
F46401,BaseDatos,2024-08-05
F46402,BaseDatos,2024-05-26
F46403,API,2025-04-27
F46404,Archivo,2025-03-22
F46405,Archivo,2025-09-06
F46406,API,2025-01-25
F46407,BaseDatos,2024-10-30
F46408,API,2024-12-10
F46409,Archivo,2024-07-03
F46410,API,2025-08-22
F46411,API,2024-07-08
F46412,API,2024-09-30
F46413,Manual,2024-01-09
F46414,Web,2024-04-29
F46415,BaseDatos,2025-04-01
F46416,BaseDatos,2024-05-17
F46417,API,2025-05-03
F46418,Archivo,2024-01-13
F46419,Manual,2024-03-26
F46420,API,2024-12-27
F46421,Archivo,2025-04-02
F46422,Web,2025-04-12
F46423,Manual,2023-10-06
F46424,Archivo,2024-05-31
F46425,BaseDatos,2024-11-04
F46426,API,2024-02-04
F46427,Manual,2024-02-04
F46428,BaseDatos,2025-08-31
F46429,API,2024-10-08
F46430,Web,2024-01-22
F46431,Web,2024-04-22
F46432,API,2023-09-29
F46433,Archivo,2024-10-31
F46434,Archivo,2024-08-28
F46435,API,2024-12-04
F46436,Web,2024-12-21
F46437,BaseDatos,2025-06-30
F46438,Web,2025-03-12
F46439,API,2025-02-09
F46440,Manual,2025-05-22
F46441,Web,2025-07-12
F46442,Manual,2025-07-06
F46443,Archivo,2025-03-27
F46444,BaseDatos,2025-03-12
F46445,Web,2024-11-13
F46446,API,2024-03-09
F46447,Manual,2024-03-13
F46448,Manual,2025-06-07
F46449,Web,2024-07-22
F46450,Archivo,2024-03-05
F46451,BaseDatos,2025-08-16
F46452,Web,2025-05-10
F46453,BaseDatos,2024-06-14
F46454,API,2025-06-23
F46455,Archivo,2025-03-24
F46456,Manual,2024-08-16
F46457,Archivo,2024-05-10
F46458,Web,2025-07-24
F46459,Archivo,2025-07-09
F46460,Manual,2024-02-23
F46461,Manual,2024-01-21
F46462,BaseDatos,2025-09-03
F46463,Manual,2025-07-17
F46464,Archivo,2025-04-17
F46465,BaseDatos,2025-02-28
F46466,Archivo,2024-04-27
F46467,Web,2024-05-25
F46468,Archivo,2023-12-27
F46469,Web,2025-03-21
F46470,API,2024-04-02
F46471,Web,2024-08-24
F46472,Archivo,2024-12-31
F46473,BaseDatos,2024-08-29
F46474,Archivo,2024-04-09
F46475,BaseDatos,2025-03-28
F46476,API,2024-04-08
F46477,Archivo,2024-01-15
F46478,Manual,2024-12-05
F46479,Archivo,2024-04-19
F46480,API,2025-09-08
F46481,Web,2023-12-28
F46482,API,2025-01-09
F46483,Archivo,2023-12-02
F46484,BaseDatos,2025-07-30
F46485,Web,2024-02-19
F46486,API,2024-01-17
F46487,API,2023-10-11
F46488,Manual,2024-12-19
F46489,BaseDatos,2025-03-13
F46490,Web,2024-01-07
F46491,BaseDatos,2024-03-13
F46492,Web,2025-08-29
F46493,Web,2024-04-07
F46494,Web,2025-05-21
F46495,Manual,2025-07-24
F46496,BaseDatos,2025-08-29
F46497,API,2024-07-02
F46498,BaseDatos,2025-03-20
F46499,Manual,2024-06-25
F46500,Archivo,2024-07-16
F46501,Manual,2023-10-18
F46502,API,2024-04-09
F46503,Web,2024-12-29
F46504,API,2023-10-15
F46505,BaseDatos,2024-10-06
F46506,BaseDatos,2024-07-02
F46507,BaseDatos,2025-05-05
F46508,API,2024-03-10
F46509,Web,2025-03-30
F46510,API,2025-06-19
F46511,BaseDatos,2025-07-04
F46512,API,2024-07-29
F46513,Manual,2025-01-09
F46514,BaseDatos,2023-11-22
F46515,BaseDatos,2024-09-28
F46516,Manual,2025-09-24
F46517,BaseDatos,2024-08-31
F46518,Web,2024-11-07
F46519,BaseDatos,2025-08-15
F46520,API,2024-02-26
F46521,BaseDatos,2024-12-27
F46522,Manual,2025-08-17
F46523,Web,2024-09-04
F46524,Manual,2024-04-08
F46525,Web,2025-01-07
F46526,Web,2025-04-25
F46527,Web,2023-10-06
F46528,BaseDatos,2024-05-08
F46529,BaseDatos,2025-05-30
F46530,Manual,2025-08-19
F46531,Web,2025-03-21
F46532,Manual,2023-10-27
F46533,Manual,2024-11-27
F46534,API,2024-09-04
F46535,Archivo,2023-10-06
F46536,API,2024-01-13
F46537,Archivo,2024-11-08
F46538,Archivo,2024-08-29
F46539,Archivo,2023-10-12
F46540,Web,2024-10-31
F46541,Archivo,2024-02-03
F46542,Web,2024-01-04
F46543,Manual,2024-08-05
F46544,Manual,2024-09-26
F46545,API,2025-02-02
F46546,BaseDatos,2025-01-19
F46547,BaseDatos,2024-03-19
F46548,Web,2024-12-04
F46549,Web,2025-02-14
F46550,Web,2025-08-01
F46551,Manual,2025-07-27
F46552,Web,2023-11-03
F46553,Web,2023-12-02
F46554,Web,2024-08-22
F46555,Web,2024-05-31
F46556,API,2024-11-21
F46557,Manual,2024-03-23
F46558,BaseDatos,2023-11-10
F46559,Web,2024-01-31
F46560,API,2024-01-30
F46561,Web,2024-07-09
F46562,Manual,2025-04-08
F46563,API,2025-04-28
F46564,Manual,2023-12-14
F46565,Archivo,2025-08-06
F46566,Web,2024-10-30
F46567,BaseDatos,2024-10-16
F46568,Web,2025-05-15
F46569,Manual,2025-07-23
F46570,BaseDatos,2023-10-07
F46571,Archivo,2025-08-03
F46572,Web,2025-06-13
F46573,Manual,2025-03-15
F46574,Manual,2025-04-17
F46575,Manual,2025-08-21
F46576,Web,2025-05-27
F46577,Archivo,2025-05-19
F46578,Archivo,2024-05-03
F46579,API,2023-10-05
F46580,Manual,2024-01-12
F46581,Manual,2025-04-24
F46582,Archivo,2025-08-22
F46583,Web,2025-08-04
F46584,Archivo,2023-10-12
F46585,BaseDatos,2024-10-15
F46586,BaseDatos,2024-03-13
F46587,Archivo,2025-01-11
F46588,Manual,2024-02-01
F46589,API,2025-04-17
F46590,API,2024-01-06
F46591,Manual,2023-09-27
F46592,BaseDatos,2024-12-24
F46593,Web,2024-10-28
F46594,Web,2024-02-19
F46595,API,2024-11-25
F46596,API,2023-12-16
F46597,Manual,2023-10-13
F46598,BaseDatos,2024-07-19
F46599,API,2025-05-05
F46600,Archivo,2024-05-15
F46601,Archivo,2025-01-27
F46602,Web,2024-02-14
F46603,Archivo,2023-10-26
F46604,API,2025-05-04
F46605,BaseDatos,2024-03-09
F46606,Web,2023-12-08
F46607,Web,2025-02-14
F46608,Archivo,2025-06-03
F46609,API,2024-09-24
F46610,Archivo,2024-05-26
F46611,Web,2025-01-20
F46612,Web,2024-04-24
F46613,BaseDatos,2023-12-04
F46614,Manual,2025-02-24
F46615,BaseDatos,2025-01-13
F46616,Archivo,2023-12-02
F46617,BaseDatos,2025-09-14
F46618,BaseDatos,2023-12-30
F46619,Archivo,2025-07-20
F46620,BaseDatos,2024-05-31
F46621,Manual,2024-02-21
F46622,Web,2024-02-04
F46623,Web,2025-05-17
F46624,Manual,2025-07-21
F46625,Manual,2024-12-26
F46626,API,2023-09-27
F46627,Manual,2024-03-22
F46628,Archivo,2024-09-09
F46629,Manual,2025-04-14
F46630,Web,2025-02-03
F46631,API,2024-03-26
F46632,Manual,2025-09-17
F46633,Manual,2024-03-19
F46634,Archivo,2024-01-07
F46635,API,2025-06-10
F46636,Web,2025-07-23
F46637,Manual,2024-08-24
F46638,API,2025-08-09
F46639,Archivo,2024-04-26
F46640,BaseDatos,2024-04-18
F46641,API,2025-05-20
F46642,API,2024-09-22
F46643,Archivo,2024-07-11
F46644,Archivo,2024-09-10
F46645,Web,2024-11-07
F46646,Manual,2024-02-23
F46647,API,2025-07-08
F46648,Archivo,2025-03-13
F46649,API,2025-06-17
F46650,API,2024-11-01
F46651,Archivo,2025-05-17
F46652,Manual,2023-10-30
F46653,Manual,2025-02-06
F46654,BaseDatos,2023-12-15
F46655,API,2025-01-27
F46656,Archivo,2024-11-11
F46657,Manual,2025-02-03
F46658,Archivo,2024-05-20
F46659,Web,2024-12-08
F46660,Manual,2025-04-11
F46661,BaseDatos,2023-11-20
F46662,BaseDatos,2024-04-06
F46663,Archivo,2024-11-13
F46664,BaseDatos,2025-07-06
F46665,BaseDatos,2025-06-15
F46666,API,2024-10-25
F46667,API,2024-11-17
F46668,BaseDatos,2024-08-13
F46669,Manual,2024-08-31
F46670,Manual,2024-08-13
F46671,BaseDatos,2024-04-27
F46672,API,2024-06-06
F46673,API,2023-10-13
F46674,API,2024-08-13
F46675,API,2025-01-23
F46676,Archivo,2025-07-01
F46677,Web,2024-07-01
F46678,Archivo,2023-12-22
F46679,Archivo,2024-08-03
F46680,Archivo,2025-03-13
F46681,API,2023-11-09
F46682,Manual,2024-04-10
F46683,Web,2023-12-16
F46684,Archivo,2025-07-29
F46685,BaseDatos,2024-03-10
F46686,Web,2024-10-11
F46687,API,2024-02-04
F46688,Archivo,2024-05-21
F46689,BaseDatos,2023-11-29
F46690,Manual,2024-05-19
F46691,BaseDatos,2025-02-06
F46692,Manual,2024-06-05
F46693,Archivo,2024-05-05
F46694,Web,2024-04-04
F46695,API,2025-05-04
F46696,API,2023-09-26
F46697,BaseDatos,2024-11-18
F46698,Manual,2024-06-14
F46699,Archivo,2023-10-16
F46700,Manual,2024-12-02
F46701,Archivo,2024-03-29
F46702,Archivo,2024-06-29
F46703,BaseDatos,2025-01-21
F46704,Manual,2025-06-22
F46705,API,2025-06-15
F46706,Archivo,2024-07-03
F46707,API,2025-01-30
F46708,BaseDatos,2024-07-19
F46709,Archivo,2024-07-23
F46710,Manual,2024-09-29
F46711,API,2023-11-01
F46712,BaseDatos,2023-11-23
F46713,API,2024-10-21
F46714,BaseDatos,2024-11-30
F46715,BaseDatos,2024-09-11
F46716,BaseDatos,2024-12-30
F46717,Manual,2025-05-07
F46718,Web,2023-10-07
F46719,BaseDatos,2024-10-04
F46720,Archivo,2025-08-16
F46721,BaseDatos,2024-06-09
F46722,Manual,2025-07-07
F46723,Archivo,2024-08-25
F46724,Manual,2025-02-24
F46725,BaseDatos,2025-01-16
F46726,Archivo,2025-07-17
F46727,API,2024-03-22
F46728,Manual,2024-08-03
F46729,API,2023-10-19
F46730,Manual,2024-05-27
F46731,Web,2024-06-13
F46732,BaseDatos,2024-01-29
F46733,BaseDatos,2025-01-22
F46734,Web,2023-10-02
F46735,BaseDatos,2025-01-05
F46736,Archivo,2023-10-06
F46737,Web,2024-03-19
F46738,BaseDatos,2023-12-10
F46739,API,2024-02-26
F46740,BaseDatos,2025-01-15
F46741,Web,2025-08-28
F46742,API,2023-11-05
F46743,API,2024-04-23
F46744,Archivo,2024-11-01
F46745,Archivo,2025-01-06
F46746,Web,2025-03-21
F46747,Archivo,2023-12-25
F46748,Archivo,2024-10-04
F46749,Archivo,2024-07-26
F46750,Web,2025-06-16
F46751,BaseDatos,2025-06-29
F46752,API,2023-11-08
F46753,Archivo,2025-08-25
F46754,Archivo,2025-07-04
F46755,Archivo,2023-11-26
F46756,API,2025-03-01
F46757,Web,2024-02-18
F46758,Archivo,2024-05-12
F46759,Manual,2025-06-26
F46760,API,2024-01-13
F46761,BaseDatos,2025-05-13
F46762,BaseDatos,2025-08-01
F46763,Manual,2025-07-01
F46764,Web,2024-07-17
F46765,Web,2024-10-21
F46766,BaseDatos,2024-11-07
F46767,Manual,2023-12-25
F46768,Manual,2024-07-08
F46769,BaseDatos,2025-05-31
F46770,BaseDatos,2024-10-25
F46771,Web,2025-03-18
F46772,BaseDatos,2024-09-27
F46773,Web,2025-09-07
F46774,API,2024-05-26
F46775,BaseDatos,2024-01-10
F46776,API,2024-03-14
F46777,Archivo,2025-04-13
F46778,Web,2025-04-03
F46779,Manual,2024-12-19
F46780,BaseDatos,2024-10-10
F46781,Web,2025-03-14
F46782,BaseDatos,2025-06-17
F46783,Web,2025-09-15
F46784,API,2024-09-26
F46785,Web,2024-08-17
F46786,Manual,2024-11-24
F46787,BaseDatos,2024-10-15
F46788,API,2025-08-27
F46789,API,2024-06-01
F46790,Manual,2025-08-11
F46791,Archivo,2024-08-25
F46792,Manual,2024-09-15
F46793,Archivo,2024-01-25
F46794,Archivo,2024-05-07
F46795,Web,2024-05-16
F46796,BaseDatos,2025-03-23
F46797,Web,2024-08-08
F46798,BaseDatos,2024-03-18
F46799,Manual,2024-08-25
F46800,Archivo,2024-01-25
F46801,API,2024-04-17
F46802,API,2025-02-04
F46803,Archivo,2025-02-24
F46804,API,2024-07-08
F46805,Archivo,2023-11-30
F46806,API,2024-11-05
F46807,API,2025-05-09
F46808,BaseDatos,2024-05-30
F46809,Manual,2024-09-11
F46810,Web,2025-07-28
F46811,Web,2024-01-27
F46812,Manual,2024-07-16
F46813,Archivo,2024-02-24
F46814,Archivo,2023-10-20
F46815,API,2024-05-25
F46816,Web,2025-01-10
F46817,BaseDatos,2024-11-24
F46818,Web,2024-11-11
F46819,Web,2025-05-04
F46820,BaseDatos,2024-04-11
F46821,BaseDatos,2024-08-08
F46822,Manual,2025-03-09
F46823,Manual,2024-04-04
F46824,Web,2025-06-03
F46825,Archivo,2023-11-24
F46826,Manual,2024-07-11
F46827,BaseDatos,2024-06-20
F46828,API,2025-02-27
F46829,API,2025-01-25
F46830,Archivo,2024-02-29
F46831,API,2024-08-10
F46832,Web,2024-10-25
F46833,API,2024-04-17
F46834,Web,2024-08-07
F46835,BaseDatos,2025-04-27
F46836,Manual,2025-01-26
F46837,API,2023-12-01
F46838,API,2025-06-22
F46839,Web,2025-06-20
F46840,Web,2025-07-20
F46841,Archivo,2024-08-23
F46842,Archivo,2025-09-18
F46843,BaseDatos,2024-01-06
F46844,API,2024-01-03
F46845,BaseDatos,2025-06-24
F46846,API,2024-09-25
F46847,Web,2024-11-13
F46848,Web,2024-09-24
F46849,Web,2023-12-15
F46850,API,2025-05-09
F46851,Manual,2025-01-19
F46852,API,2023-10-03
F46853,Web,2024-04-04
F46854,BaseDatos,2025-07-23
F46855,API,2024-09-03
F46856,API,2024-01-12
F46857,Archivo,2024-01-27
F46858,BaseDatos,2024-09-22
F46859,Manual,2025-04-21
F46860,Manual,2025-03-06
F46861,BaseDatos,2025-03-23
F46862,Archivo,2024-01-09
F46863,BaseDatos,2025-09-24
F46864,Web,2025-01-28
F46865,Archivo,2024-05-10
F46866,Manual,2024-09-07
F46867,BaseDatos,2024-03-23
F46868,API,2024-12-19
F46869,BaseDatos,2025-06-28
F46870,BaseDatos,2024-01-08
F46871,Web,2024-01-11
F46872,Archivo,2024-03-24
F46873,Web,2025-04-29
F46874,Manual,2024-09-08
F46875,API,2023-12-01
F46876,Manual,2025-03-19
F46877,BaseDatos,2024-12-05
F46878,Web,2024-05-05
F46879,Web,2024-12-07
F46880,Archivo,2025-01-16
F46881,BaseDatos,2025-05-16
F46882,Archivo,2024-10-08
F46883,Web,2024-06-19
F46884,Web,2023-10-25
F46885,API,2024-07-12
F46886,Manual,2025-08-16
F46887,Web,2025-02-05
F46888,Web,2023-11-20
F46889,Archivo,2025-04-19
F46890,BaseDatos,2024-03-16
F46891,BaseDatos,2025-02-24
F46892,API,2023-10-13
F46893,Manual,2024-06-08
F46894,BaseDatos,2025-08-19
F46895,Archivo,2024-07-11
F46896,Manual,2025-05-18
F46897,Archivo,2023-11-16
F46898,Web,2025-08-09
F46899,Manual,2023-11-02
F46900,Archivo,2023-11-26
F46901,API,2024-11-02
F46902,BaseDatos,2024-01-17
F46903,Web,2023-11-07
F46904,API,2025-03-27
F46905,Web,2025-05-10
F46906,API,2025-01-04
F46907,BaseDatos,2024-10-17
F46908,Archivo,2025-07-02
F46909,Archivo,2025-03-14
F46910,Archivo,2023-11-07
F46911,BaseDatos,2024-01-20
F46912,BaseDatos,2025-02-11
F46913,Web,2023-10-25
F46914,Archivo,2024-07-01
F46915,Web,2025-01-23
F46916,BaseDatos,2025-05-06
F46917,API,2024-11-27
F46918,Archivo,2024-12-09
F46919,API,2024-05-06
F46920,BaseDatos,2025-09-07
F46921,Web,2024-01-14
F46922,API,2024-11-20
F46923,Manual,2025-03-11
F46924,Manual,2025-04-17
F46925,Web,2024-11-24
F46926,Manual,2024-01-08
F46927,API,2023-10-02
F46928,Archivo,2024-04-15
F46929,Web,2023-11-06
F46930,API,2025-07-26
F46931,API,2024-08-05
F46932,Manual,2025-07-15
F46933,Manual,2025-09-23
F46934,Archivo,2025-03-15
F46935,API,2023-10-28
F46936,BaseDatos,2024-01-28
F46937,Archivo,2024-12-22
F46938,BaseDatos,2023-11-03
F46939,BaseDatos,2025-01-15
F46940,API,2023-10-31
F46941,Web,2024-06-08
F46942,API,2024-06-19
F46943,Archivo,2023-10-21
F46944,Manual,2023-10-25
F46945,Web,2025-06-11
F46946,Archivo,2025-05-03
F46947,Archivo,2024-08-05
F46948,Manual,2025-04-18
F46949,Archivo,2023-11-11
F46950,Archivo,2024-06-28
F46951,Archivo,2023-12-23
F46952,Archivo,2024-10-12
F46953,Archivo,2024-12-22
F46954,Web,2025-09-06
F46955,Web,2025-09-07
F46956,BaseDatos,2025-06-18
F46957,Archivo,2024-11-06
F46958,Archivo,2024-06-29
F46959,Archivo,2025-01-28
F46960,Archivo,2025-05-21
F46961,BaseDatos,2024-05-06
F46962,Web,2025-02-26
F46963,BaseDatos,2024-03-17
F46964,Web,2023-10-18
F46965,BaseDatos,2024-04-27
F46966,Web,2024-06-18
F46967,BaseDatos,2024-04-20
F46968,Web,2023-10-25
F46969,Archivo,2024-12-28
F46970,BaseDatos,2025-03-06
F46971,API,2024-05-06
F46972,Archivo,2025-09-16
F46973,BaseDatos,2024-07-12
F46974,Archivo,2024-11-17
F46975,API,2023-12-18
F46976,API,2024-10-31
F46977,Manual,2024-12-08
F46978,BaseDatos,2025-06-06
F46979,Manual,2024-06-12
F46980,Archivo,2025-03-08
F46981,BaseDatos,2025-01-23
F46982,Manual,2024-07-25
F46983,Archivo,2024-12-23
F46984,API,2024-06-14
F46985,BaseDatos,2024-04-10
F46986,Manual,2024-08-06
F46987,BaseDatos,2024-06-16
F46988,Archivo,2025-06-28
F46989,API,2025-05-15
F46990,Manual,2024-03-11
F46991,Manual,2024-11-12
F46992,Manual,2024-08-09
F46993,Web,2024-04-03
F46994,API,2024-10-26
F46995,BaseDatos,2025-08-22
F46996,Web,2024-02-18
F46997,Manual,2023-10-09
F46998,BaseDatos,2025-08-20
F46999,Archivo,2024-09-29
F47000,Manual,2024-11-17
F47001,API,2025-06-18
F47002,API,2025-05-15
F47003,BaseDatos,2025-06-04
F47004,Web,2024-01-21
F47005,Archivo,2024-05-02
F47006,Web,2025-06-28
F47007,Archivo,2024-12-03
F47008,API,2023-12-13
F47009,Web,2024-02-21
F47010,BaseDatos,2023-11-06
F47011,BaseDatos,2024-01-12
F47012,API,2025-04-09
F47013,Archivo,2025-07-08
F47014,API,2023-10-18
F47015,Web,2024-11-02
F47016,Archivo,2025-04-15
F47017,Web,2025-06-03
F47018,Manual,2025-01-30
F47019,BaseDatos,2023-12-24
F47020,Archivo,2025-05-01
F47021,API,2023-11-25
F47022,Web,2025-01-25
F47023,API,2025-09-03
F47024,API,2025-08-19
F47025,Archivo,2025-09-13
F47026,BaseDatos,2025-04-23
F47027,Archivo,2024-07-08
F47028,API,2025-01-06
F47029,BaseDatos,2024-08-01
F47030,Manual,2025-04-12
F47031,Web,2025-08-27
F47032,Web,2025-05-22
F47033,Manual,2024-03-13
F47034,API,2025-02-26
F47035,Web,2024-11-14
F47036,Web,2025-07-04
F47037,Web,2025-05-13
F47038,Manual,2023-11-16
F47039,BaseDatos,2025-06-05
F47040,Manual,2025-02-02
F47041,BaseDatos,2025-02-11
F47042,Web,2023-12-23
F47043,BaseDatos,2024-02-22
F47044,BaseDatos,2024-08-12
F47045,BaseDatos,2025-04-02
F47046,BaseDatos,2025-03-08
F47047,BaseDatos,2025-09-07
F47048,Web,2025-09-19
F47049,Web,2025-07-10
F47050,Archivo,2024-01-22
F47051,BaseDatos,2025-07-26
F47052,BaseDatos,2024-01-21
F47053,Manual,2025-01-26
F47054,Archivo,2024-05-15
F47055,Web,2024-12-06
F47056,Manual,2025-05-06
F47057,BaseDatos,2024-05-07
F47058,BaseDatos,2024-12-29
F47059,BaseDatos,2024-07-16
F47060,Web,2024-11-25
F47061,Web,2024-04-11
F47062,API,2025-07-16
F47063,Archivo,2024-05-28
F47064,API,2025-07-17
F47065,Manual,2025-05-27
F47066,API,2025-01-16
F47067,BaseDatos,2024-03-25
F47068,API,2024-08-15
F47069,API,2025-03-22
F47070,API,2025-03-01
F47071,Web,2025-08-10
F47072,Archivo,2024-01-30
F47073,Web,2024-01-02
F47074,API,2024-05-25
F47075,Web,2024-05-24
F47076,API,2024-08-16
F47077,API,2025-01-09
F47078,BaseDatos,2024-03-04
F47079,Web,2025-01-11
F47080,Web,2023-11-18
F47081,Archivo,2023-12-25
F47082,Manual,2024-08-02
F47083,Archivo,2025-08-30
F47084,Manual,2025-07-18
F47085,Web,2025-08-03
F47086,API,2024-07-12
F47087,Web,2025-03-27
F47088,Web,2024-04-29
